,review_content
45495,"['filmmaker', 'control', 'narrative', 'make', 'easy', 'manipulate', 'audience']"
44058,"['danny', 'devito', 'cast', 'member', 'succeed', 'make', 'something', 'movie', 'nothing', 'screenplay']"
19534,"['ostensibly', 'lighthearted', 'film', 'spencer', 'tracy', 'kafkaesque', 'attempt', 'bring', 'daughter', 'wed', 'one', 'bleak', 'film', 'bleak', 'decade']"
46538,"['devilishly', 'funny']"
20612,"['one', 'hand', 'script', 'need', 'work', 'great', 'technical', 'achievement', 'manage', 'give', 'story', 'consistency', 'repeatedly', 'scare', 'viewer', 'end', 'result', 'one', 'attractive', 'american', 'movie', 'full', 'review', 'spanish']"
36743,"['throwback', 'adam', 'sandler', 'funny']"
43561,"['whatever', 'take', 'take', 'old', 'tale', 'ruin']"
20510,"['hairspray', 'might', 'tame', 'director', 'standard', 'lose', 'none', 'subversive', 'energy', 'quest', 'rating']"
25559,"['belatedly', 'nominate', 'film', '1954', 'best', 'picture', '2000']"
6109,"['exploit', 'trend', 'condemns']"
17059,"['character', 'take', 'secondary', 'importance', 'gadget', 'never', 'feel', 'much']"
20986,"['100', 'street', 'star', 'idris', 'elba', 'gemma', 'arterton', 'lead', 'one', 'hope', 'drama', 'set', 'square', 'mile', 'battersea', 'might', 'grip', 'instead', 'film', 'feel', 'like', 'slice', 'soap', 'opera', 'dredge', 'every', 'london', 'cliché']"
10213,"['deft', 'playful', 'fluid', 'haunting', 'fill', 'joy', 'filmmaking']"
11238,"['lavish', 'mgm', 'production', 'surely', 'excise', 'important', 'detail', 'leo', 'tolstoy', 'novel', 'make', 'luminous', 'presence', 'greta', 'garbo', 'gorgeous', 'cinematography']"
49303,"['snug', 'smug']"
5185,"['thankfully', 'villains', 'keep', 'thing', 'entertain', 'screen', 'often', 'take', 'backseat', 'tediously', 'obvious', 'flashback', 'sequence']"
30544,"['oliver', 'stone', 'create', 'maelstrom', 'image', 'seamlessly', 'blend', 'real', 'black', 'white', 'footage', 'kennedy', 'murder', 'stag', 'scene', 'work', 'two', 'together', 'result', 'film', 'decide', 'way']"
22654,"['kubrick', 'film', 'virtually', 'everything', 'well', 'do', 'well', 'filmography']"
14041,"['even', 'slum', 'sentimentality', 'never', 'offer', 'exactly', 'expect', 'admirable']"
39917,"['pop', 'sizzle', 'would', 'twice', 'effective', 'come', 'character', 'connect']"
17698,"['add', 'dramatic', 'effectiveness', 'picture', 'distinct', 'surprise', 'regard', 'identity', 'mysterious', 'figure', 'also', 'quite', 'lot', 'fine', 'comedy', 'relief', 'relief', 'without', 'destroy', 'necessary', 'tension', 'suspense']"
39279,"['madeline', 'final', 'adventure', 'use', 'spunk', 'creativity', 'service', 'compassion']"
20451,"['paramount', 'uneven', 'attempt', 'challenge', 'disney', 'feature', 'length', 'animation', 'department']"
30199,"['helluva', 'journey', 'tell', 'brutal', 'bluntness', 'numb', 'unflinching', 'realism']"
34696,"['hey', 'maybe', 'bad']"
45532,"['set', 'universe', '2008', 'monster', 'focus', 'blockbuster', 'cloverfield', 'lane', 'focus', 'tightly', 'trio', 'survivor', 'solid', 'fear', 'tension']"
7850,"['dull', 'intolerable', 'actioner', 'one', 'easily', 'recall']"
40045,"['haunting', 'scatter', 'reminiscence', 'piece', 'mind', 'allow', 'drift', 'memory', 'retrieve', 'impression', 'beautiful', 'hideous', 'serene', 'hysterical', 'banal', 'profound']"
16701,"['doubt', 'black', 'christmas', 'advantage', 'first', 'kind', 'film', 'stand', 'mother', 'modern', 'slasher', 'able', 'make', 'rule', 'subsequently', 'create', 'template', 'film', 'come']"
42115,"['weak', 'script']"
11293,"['actor', 'eat', 'like', 'rest', 'still', 'wonder', 'vera', 'farmiga', 'peter', 'sarsgaard', 'end', 'wad', 'orphan', 'laughing']"
48913,"['subtle', 'michael', 'bay', 'movie']"
34730,"['lose', 'initial', 'kick', 'verve', 'settle', 'one', 'long', 'whine']"
3308,"['toxic', 'hate', 'first', 'sight', 'sly', 'entrapment', 'deliciously', 'wicked', 'concoction', 'mutual', 'suspicion', 'contempt', 'fame', 'game', 'obsessive', 'dependency', 'exist', 'worlds', 'entertainment', 'corporate', 'medium']"
40701,"['unnecessary', 'remake']"
26254,"['perfect', 'souffl', 'movie', 'borrow', 'apt', 'phrase', 'ian', 'anderson', 'breath', 'champagne', 'sparkling', 'night']"
43379,"['compel', 'movie', 'go', 'experience']"
209,"['character', 'vary', 'viewpoint', 'have', 'nots', 'entertain', 'think', 'provoke']"
34287,"['plot', 'characterisation', 'largely', 'irrelevant', 'sit', 'back', 'feast', 'adrenaline', 'pump', 'action', 'live', 'wire', 'banter', 'two', 'star']"
29488,"['select', 'single', 'film', 'justify', 'present', 'enthusiasm', 'film', 'noir', 'define', 'allure', 'movie', 'could', 'compete', 'gun', 'crazy']"
3610,"['shyamalan', 'late', 'film', 'first', 'long', 'time', 'defend']"
11050,"['modest', 'aim', 'horrible']"
35909,"['know', 'movie', 'trouble', 'call', 'arrival', 'nothing', 'arrive', 'film', 'alien', 'already']"
48190,"['less', 'movie', 'tatum', 'would', 'share', 'sympathy', 'pathetic', 'man', 'parabola', 'direction', 'want', 'intersect', 'moment', 'great', 'fame']"
38687,"['matt', 'damon', 'ideal', 'young', 'innocent', 'david', 'voight', 'goliath', 'determine', 'driven', 'power', 'purity', 'coppola', 'see', 'largely', 'coppola', 'cinematic', 'acumen', 'make', 'grisham', 'novel', 'adaptation', 'work']"
10183,"['desperate', 'sequel', 'sorry', 'squeakquel', 'blatant', 'cash', 'producer', 'might', 'well', 'go', 'straight', 'round', 'young', 'viewer', 'house', 'steal', 'piggybanks']"
21018,"['bit', 'hollywood', 'arthur', 'conan', 'doyle', 'might', 'envision', 'darn', 'entertain', 'nonetheless']"
5554,"['vastly', 'entertain', 'old', 'fashion', 'way', 'fun', 'story', 'fun', 'character', 'fun', 'everything']"
39505,"['dull', 'spinoff', '1960s', 'television', 'series', 'spectacular', 'cast', 'little', 'energy', 'idea']"
8970,"['enamor', 'dillinger', 'myth', 'actual', 'man']"
48428,"['surprised', 'teenage', 'boy', 'walk', 'one']"
49081,"['road', 'home', 'take', 'subject', 'love', 'present', 'purest', 'form', 'stun', 'beautiful', 'meditation']"
42179,"['great', 'film', 'great', 'script', 'great', 'premise', 'great', 'character']"
15149,"['watched', 'third', 'movie', 'crack', 'finger', 'wince']"
4521,"['burrowers', 'good', 'movie', 'maybe', 'best', 'see', 'quite']"
47918,"['romantic', 'comedy', 'old', 'old']"
2667,"['film', 'effectiveness', 'bolster', 'juxtaposed', 'scene', 'fat', 'happy', 'american', 'europeans', 'slurp', 'frozen', 'chai', 'lattes', 'cluck', 'big', 'starbuck', 'get', 'scene', 'child', 'go', 'therapeutic', 'feeding', 'center']"
11295,"['sloppy', 'lowdown', 'shameless', 'entertain', 'orphan', 'provide', 'everything', 'might', 'expect', 'psycho', 'child', 'thriller', 'excess', 'exuberance', 'still', 'power', 'surprise']"
5352,"['diaz', 'kutcher', 'work', 'stock', 'repertoire', 'winsomeness', 'second', 'banana', 'steal', 'show']"
3964,"['charles', 'dickens', 'classic', 'story', 'revitalize', 'faithfully', 'capably', 'recreate']"
7082,"['los', 'angeles', 'neo', 'noir', 'meet', 'multiformat', 'video', 'grit', 'vary', 'degree', 'success']"
2664,"['premise', 'powerfully', 'postulate', 'ethiopian', 'million', 'million', 'african', 'suffer', 'due', 'paltry', 'price', 'pay', 'big', 'business', 'natural', 'resource', 'people', 'developed', 'country', 'take', 'grant']"
46411,"['frustratingly', 'fragmented', 'unconvincing', 'movie']"
10615,"['even', 'run', 'mill', 'first', 'year', 'horror', 'flick', 'unborn', 'pretty', 'much', 'miscarriage']"
37743,"['film', 'exceptional', 'viciousness', 'mordant', 'humor', 'single', 'handedly', 'blow', 'bloody', 'door', 'british', 'crime', 'film', 'era']"
17457,"['flick', 'non', 'existent', 'budget', 'well', '000', 'relative', 'amateur', 'front', 'camera', 'everybody', 'line', 'practically', 'howler', 'free']"
14872,"['character', 'possess', 'serious', 'lack', 'think', 'ability', 'survival', 'skill', 'even', 'come', 'stuff', 'like', 'zip', 'coat', 'way']"
8256,"['adaptation', 'cormac', 'mccarthy', '2006', 'pulitzer', 'prize', 'win', 'novel', 'intense', 'yes', 'depress', 'earns', 'every', 'minute', 'rattle', 'inside', 'head']"
12922,"['dick', 'approach', 'subject', 'little', 'self', 'righteous', 'effrontery', 'michael', 'moore', 'bill', 'maher', 'instead', 'maintain', 'modicum', 'objective', 'distance', 'even', 'muster', 'certain', 'sympathy', 'accuser', 'accuse']"
29723,"['film', 'scorsese', 'born', 'make', 'forever', 'cite', 'among', 'oscar', 'glaring', 'omission']"
37270,"['despite', 'murphy', 'consistently', 'strong', 'performance', 'metro', 'meander', 'rather', 'unremarkable', 'cat', 'mouse', 'territory']"
11335,"['check', 'return', 'policy', 'orphan']"
41431,"['acknowledged', 'bosnian', 'director', 'emir', 'kusturica', 'masterpiece', 'underground', 'hallucinogenic', 'comic', 'romp', 'yugoslavia', 'trouble', 'history', 'year']"
18957,"['depalma', 'yet', 'artist', 'hitchcock', 'stature', 'earn', 'right', 'comparison']"
49713,"['surprisingly', 'successful', 'venture', 'deck', 'anglo', 'saxon', 'style', 'brood', 'robust', 'castle', 'set', 'oozes', 'horse', 'muck']"
34789,"['roger', 'michell', 'movie', 'capture', 'jane', 'austen', 'insight', 'social', 'hypocrisy', 'elegant', 'sense', 'irony', 'precisely', 'understated', 'performance', 'subtle', 'witty', 'script']"
39417,"['soderbergh', 'understand', 'flaky', 'funny', 'spirit', 'leonard', 'character', 'get', 'cast', 'express']"
47876,"['mass', 'like', 'stereotype', 'untainted', 'insight', 'reality', 'movie', 'like', 'someone', 'like', 'happy', 'oblige']"
26210,"['original', 'eventful', 'average', 'police', 'show', 'must', 'sink', 'swim', 'moment', 'moment', 'cleverness', 'dialog', 'behavioral', 'talent', 'hines', 'crystal', 'fortunately', 'element', 'prove', 'formidable']"
38850,"['cut', 'family', 'entertainment']"
33598,"['technical', 'aspect', 'film', 'impressive', 'cinematography', 'lovely']"
4624,"['real', 'unstated', 'mission', 'nature', 'relocate', 'soul', 'find', 'elusive', 'peace', 'mind']"
19083,"['big', 'name', 'cast', 'make', 'flaw']"
40898,"['mundane', 'sitcom', 'feature', 'pretension', 'kind', 'comic', 'situation', 'simply', 'coat', 'rack', 'hang', 'rag', 'tag', 'assortment', 'inflate', 'sight', 'gag', 'telegraph', 'punch', 'line']"
23911,"['may', 'sober', 'moment', 'two', 'picture', 'may', 'line', 'script', 'pack', 'laugh', 'somehow', 'cannot', 'remember']"
7825,"['mash', 'vampire', 'horror', 'period', 'westerns', 'stew', 'blade', 'runner', 'cityscape', 'ridiculous', 'religious', 'image', 'bubble', 'cauldron', 'dumb', 'idea', 'sinfully', 'bad', 'dialogue']"
31770,"['sluizer', 'hollywood', 'remake', 'brilliant', 'spooloos', 'lobotomised', 'version', 'chillier', 'cerebral', 'precursor']"
9627,"['sense', 'reality', 'feel', 'street', 'none', 'raw', 'zest', 'spark', 'spill', 'biggie', 'music', 'type', 'biopic', 'hollywood', 'make', '40', 'people', 'like', 'johann', 'strauss', 'cole', 'porter', 'phony', 'bone']"
30205,"['suggests', 'war', 'horror', 'ultimate', 'unassimilable', 'experience', 'shadowy', 'depth', 'human', 'mind']"
26938,"['hannah', 'wonder', 'thankless', 'job', 'flit', 'tiny', 'moment', 'joy', 'confusion', 'across', 'face']"
41230,"['payback', 'way', 'entertaining', 'film']"
31520,"['eastwood', 'meditation', 'age', 'repute', 'courage', 'heroism', 'burden', 'carry', 'good', 'grace', 'decade']"
16858,"['edward', 'misfire', 'misfire', 'big']"
3059,"['bullet', 'fly', 'dead', 'body', 'drop', 'like', 'whacked', 'weed', 'startle', 'documentary', 'bad', 'old', 'day', 'miami', 'drug', 'trade']"
12263,"['keep', 'edge', 'seat', 'perhaps', 'edge', 'flee', 'theater']"
15667,"['five', 'year', 'best', 'screen', 'character', 'appear', 'comedy', 'drama', 'relatively', 'ordinary', 'family', 'face', 'unusual', 'challenge', 'premise', 'seem', 'extremely', 'offbeat', 'actually', 'beside', 'point']"
18140,"['giant', 'movie', 'sometimes', 'lumber', 'ever', 'watchable', 'thanks', 'uninhibited', 'ambition', 'size', 'glamour']"
34758,"['debut', 'noah', 'baumbach', 'kick', 'scream', 'impressive', 'effort', 'lack', 'resonance', 'flexibility', 'squid', 'whale', 'release', 'ten', 'year', 'later']"
18969,"['film', 'celebrate', 'one', 'purely', 'cinematic', 'experience', 'day', 'far']"
30280,"['along', 'pillow', 'talk', 'one', 'doris', 'day', 'delightful', 'endure', 'romantic', 'comedy', 'kid', 'get', 'two', 'since', 'pair', 'pop', 'culture', 'icon', 'clark', 'gable']"
3263,"['chaotic', 'moody', 'outrageous', 'ridiculous', 'deeply', 'tragic', 'delirious', 'reach', 'way', 'beyond', 'buscemi', 'wacko', 'rabbit', 'hole', 'excursion', 'fetid', 'goofy', 'shallow', 'heart', 'celebrity', 'glitz']"
16887,"['blocky', 'cinematography', 'never', 'seem', 'capture', 'suppose', 'look', 'could', 'almost', 'call', 'avant', 'garde']"
46199,"['strong', 'sense', 'heart', 'head']"
146,"['lightning', 'thief', 'admirable', 'kid', 'fantasy']"
26490,"['master', 'suspense', 'drama', 'hitchcock', 'keep', 'climax', 'end', 'come', 'terrific', 'final', 'curtain', 'glorious', 'piece', 'cynicism']"
44073,"['much', 'good', 'thought']"
38545,"['film', 'beautiful', 'sound', 'system', 'would', 'absolutely', 'reason', 'demand', 'money', 'back']"
7628,"['zak', 'penn', 'grand', 'improvisational', 'comedy', 'set', 'world', 'poker', 'cast']"
44574,"['know', 'watch', 'shaft', 'movie', 'without', 'even', 'look', 'screen', 'tune', 'wah', 'wah', 'funk', 'sound', 'isaac', 'hayes', 'exponential', 'title', 'theme']"
41668,"['harlin', 'perpetrate', 'mean', 'directed', 'cutthroat', 'island', 'oddly', 'enough', 'stop', 'studio', 'give', 'big', 'buck', 'repeat', 'mistake']"
44012,"['unfortunately', 'set', 'piece', 'strike', 'visual', 'sense', 'story', 'mar', 'lumber', 'along', 'much', 'like', 'age', 'brachiosaurus']"
49731,"['lot', 'film', 'simply', 'funny', 'lot', 'joke', 'fell', 'flat']"
37783,"['nifty', 'celestial', 'surf', 'good', 'finale', 'compensate', 'dead', 'midsection']"
10351,"['rebound', 'little', 'deep', 'average', 'rom', 'com', 'little']"
47059,"['past', 'insanity', 'movie', 'achieve', 'strange', 'sort', 'brilliance']"
11147,"['protagonist', 'might', 'lay', 'back', 'practically', 'disappear', 'picture', 'try', 'much', 'hard', 'stumble']"
17371,"['camille', 'cukor', 'direction', 'lead', 'garbo', 'deep', 'heart', 'situation', 'ever', 'great', 'triumph', 'career']"
45710,"['modest', 'yet', 'respectable', 'first', 'chapter', 'channing', 'produce', 'career']"
33700,"['campy', 'video', 'game', 'derive', 'action', 'fest']"
49344,"['score', 'caper', 'movie', 'feature', 'big', 'time', 'talent', 'hamper', 'drowsy', 'story', 'line']"
26318,"['fine', 'moment', 'would', 'hackman', 'pacino']"
41649,"['renny', 'harlin', 'pretty', 'good', 'thing', 'happen', 'fast', 'much', 'good', 'character', 'talk', 'slow']"
26875,"['true', 'spectacle', 'restore', 'version', 'rate']"
15895,"['movie', 'action', 'style', 'little', 'time', 'expect', 'sci', 'gore', 'fan', 'easily', 'get', 'fix']"
25588,"['hitchcock', 'perfection']"
49418,"['heist', 'lack', 'novelty', 'make', 'solid', 'entertainment']"
14332,"['cry', 'baby', 'ruthlessly', 'evolutionarily', 'design', 'one', 'irritate', 'sound', 'earth', 'would', 'want', 'hear', 'many', 'time', 'massive', 'movie', 'theater', 'speaker']"
5809,"['beautiful', 'quiet', 'measure', 'movie', 'death', 'american', 'value', 'since', 'september', '2001']"
24279,"['nutty', 'professor', 'star', 'vehicle', 'lewis', 'comedian', 'also', 'write', 'direct', 'star', 'show', 'intentionally', 'deliberately', 'two', 'drastically', 'different', 'side']"
42247,"['learn', 'much', 'watch', 'pair', 'documentary', 'comedian', 'continually', 'rerun', 'comedy', 'central']"
12739,"['finely', 'judged', 'performance', 'jack', 'lemmon', 'shirley', 'maclaine', 'great', 'way', 'spend', 'even', 'something', 'forget', 'morning']"
28163,"['one', 'monumental', '1950s', 'swan', 'song', 'mark', 'end', 'great', 'epoch', 'traditional', 'studio', 'filmmaking']"
6807,"['shock', 'minute', 'mini', 'masterpiece', 'sound', 'design', 'tricky', 'jolt', 'wonderfully', 'distress', 'tension']"
9076,"['strong', 'performance', 'expect', 'great', 'director', 'stellar', 'cast']"
27987,"['chevy', 'chase', 'steve', 'martin', 'martin', 'short', 'keep', 'saddle', 'comedy', 'blaze', 'wonderfully', 'daft', 'western']"
20438,"['least', 'film', 'gall', 'include', 'small', 'child', 'bear', 'rampage', 'unexpected', 'also', 'one', 'gruesome', 'sequence', 'display']"
26629,"['spectrum', 'mac', 'right', 'smack', 'dab', 'middle', 'battery', 'include']"
3902,"['one', 'emerge', 'well', 'defined', 'historical', 'shuffle', 'know', 'artists', 'work', 'names', 'hopps', 'blum', 'never', 'hear', 'speak', 'find', 'cool', 'school', 'absorb', 'informative']"
7446,"['body', 'lie', 'anything', 'missed', 'opportunity', 'perhaps', 'give', 'cellular', 'phoniness', 'series', 'miss', 'connection']"
35237,"['wildly', 'sophomoric', 'stupid', 'cartoon', 'celebrate', 'gore', 'rape', 'bad', 'music']"
41633,"['director', 'renny', 'harlin', 'use', 'sound', 'well', 'move', 'camera', 'around', 'lean', 'mean', 'visceral', 'clout']"
23178,"['worst', 'intrigue', 'misfire', 'often', 'much', 'good']"
42658,"['inappropriate', 'audience', 'age']"
26221,"['sabotage', 'possibly', 'hitchcock', 'viscerally', 'effective', 'pre', 'hollywood', 'film', 'yet', 'remember', 'half', 'warmly', 'film', 'period']"
12888,"['fame', 'lack', 'originality', 'make', 'heart', 'tip', 'ledger', 'book']"
47969,"['low', 'budget', 'deceptively', 'minimalist', 'drama', 'delivers', 'big']"
14120,"['might', 'disagree', 'every', 'point', 'make', 'collapse', 'unnerve']"
7280,"['slowly', 'expertly', 'depict', 'joust', 'courtship', 'ill', 'fat', 'love', 'affair', 'parisian', 'socialite', 'napoleonic', 'war', 'hero']"
44495,"['undernourished', 'script', 'little', 'series', 'slow', 'pace', 'opaque', 'character', 'sketch', 'lead', 'nowhere']"
31608,"['nearly', 'great', 'movie', 'undermine', 'sense', 'importance']"
33217,"['follow', 'mike', 'nichols', 'might', 'make', 'brilliant', 'picture', 'seem', 'bear', 'look', 'gift', 'wolf', 'mouth']"
7548,"['body', 'lie', 'prove', 'generic', 'title']"
6360,"['worry', 'though', 'kenny', 'realistic', 'smell']"
46027,"['keep', 'guess', 'right', 'wallop', 'finish']"
13711,"['essentially', 'cinematic', 'essay', 'occasionally', 'seem', 'smart', 'sometimes', 'smart', 'alecky', 'never', 'seem', 'emotionally', 'engage']"
